bigg_id,name,iAF692_results,iAF987_results,iAM_Pb448_results,iAM_Pc455_results,iAM_Pf480_results,iAM_Pk459_results,iHN637_results,iJN1463_results,iML1515_results,iPC815_results,iSDY_1059_results,iSF_1195_results,iSSON_1240_results,iSbBS512_1146_results,iYL1228_results,iAF692,iAF987,iAM_Pb448,iAM_Pc455,iAM_Pf480,iAM_Pk459,iHN637,iJN1463,iML1515,iPC815,iSDY_1059,iSF_1195,iSSON_1240,iSbBS512_1146,iYL1228
M00086_c,"(3S)-Hydroxy-Eicosa-Cis,Cis,Cis-11,14,17-Trienoyl Coenzyme A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03005_c,"Trans,Cis,Cis,Cis-2,11,14,17-Eicosatetraenoyl Coenzyme A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03006_c,"Trans,Cis,Cis,Cis-2,13,16,19-Docosatetraenoyl Coenzyme A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01729_m,Dodecanoylcarnitine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03050_m,Tridecanoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M02973_m,Tetradecanoylcarnitine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00129_m,9E-Tetradecenoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01191_m,7Z-Hexadecenoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M02102_c,Heptadecenoylcarnitine(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00020_m,13Z-Octadecenoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M02638_c,Octadecenoylcarnitine(11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M02611_c,Nonadecanoylcarnitine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5151_m,11-cis-eicosenoyl-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01236_m,9Z-Eicosenoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00100_c,"5Z,8Z,11Z-Eicosatrienoylcarnitine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M02051_m,Heneicosanoylcarnitine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01726_m,Docosenoylcarnitine(11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00012_m,"11Z,14Z,17Z-Eicosatrienoyl Coenzyme A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00342_m,"13Z,16Z,19Z-Docosatrienoylcarnitine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00263_m,"10Z,13Z,16Z-Docosatrienoylcarnitine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddcacoa_r,Dodecanoyl-CoA (n-C12:0CoA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptdcacoa_r,Pentadecanoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00004_r,10Z-Heptadecenoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01237_r,9Z-Heptadecenoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vacccoa_r,Vaccenyl coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00018_r,13Z-Eicosenoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00101_r,"5Z,8Z,11Z-Eicosatrienoyl Coenzyme A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00006_r,11Z-Docosenoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strdnccrn_r,Stearidonyl carnitine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c226coa_r,Cervonyl coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lnlncgcrn_r,Gamma-linolenyl carnitine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00023_r,"13Z,16Z-Docosadienoyl Coenzyme A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03047_r,Tricosanoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tettet6coa_r,Tetracosatetraenoyl coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M02745_r,5Z-Tetradecenoic Acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00117_r,7Z-Tetradecenoic Acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hpdca_r,Heptadecanoate  C170  C17H33O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00003_r,10Z-Heptadecenoic Acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elaid_r,Elaidic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M02053_r,Heneicosanoic Acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01582_r,11Z-Docosenoic Acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03153_r,17Z-Hexacosenoic Acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tettet6_r,Tetracosatetraenoic acid n-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03047_x,Tricosanoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE2242_x,Trans-docos-2-enoyl-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE2246_x,3-hydroxydocosanoyl-CoA (4-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC01407_x,3S-Hydroxy-Hexanoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC01408_x,3-Oxo-Hexanoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE2248_m,3-hydroxyoctadecanoyl-CoA(4-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00044_m,(2E)-Heneicosenoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00061_m,(2E)-Pentadecenoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00795_m,3-Hydroxypentadecanoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00071_m,(2E)-Undecenoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00806_m,3-Hydroxyundecanoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00782_m,3-Hydroxyheptanoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00063_m,(2E)-Pentenoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5154_m,"Trans,cis-2,13-docosadienoyl-CoA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5152_m,3-oxo-13cis-docosenoyl-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03019_m,"Trans,Cis-Hexadeca-2,7-Dienoyl Coenzyme A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00849_m,3-Oxo-7-Hexadecenoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5158_x,"Trans,cis-2,15-tetracosadienoyl-CoA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00172_x,(S)-3-Hydroxy-7-Hexadecenoyl Coenzyme A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M03022_x,"Trans,Cis-Myristo-2,5-Dienoyl Coenzyme A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE5116_m,"Trans-3-Cis-8,11,14-Eicosatetraenoyl Coenzyme A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE2437_m,"2E,6Z,9Z,12Z-Octadecatetraenoyl Coenzyme A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CE2439_m,"3-Oxo-6Z,9Z,12Z-Octadecatrienoyl Coenzyme A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01455_r,"Cholesterol-Ester-11,14,17-Eico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01456_r,"Cholest-5-En-3Beta-Yl (11Z,14Z-Eicosadienoate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01457_r,Cholesterol-Ester-11-Docose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01465_r,Cholest-5-En-3Beta-Yl (15Z-Tetracosenoate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01467_r,"Cholesterol-Ester-4,7,10,13,16-Docosa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01476_r,"Cholest-5-En-3Beta-Yl (7Z,10Z,13Z,16Z-Docosatetraenoate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01479_r,Cholesterol-Ester-7-Tetrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01480_r,"Cholesterol-Ester-8,11,14,17-Eico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01484_r,Cholesterol-Ester-9-Eicose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01490_r,"Cholest-5-En-3Beta-Yl (8Z,11Z,14Z-Eicosatrienoate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01494_r,Cholesterol-Ester-Heneico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01508_r,Cholesterol-Ester-Tetraco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pail5p_hs_g,1-Phosphatidyl-1D-myo-inositol 5-phosphate (Homo sapiens),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01165_m,"6-Methoxy-3-Methyl-2-All-Trans-Decaprenyl-1,4-Benzoquinol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peplys_c,Peptidyl-L-lysine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ntmelys_c,"Protein N6,N6,N6-trimethyl-L-lysine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sTn_antigen_c,STn antigen g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC01361_c,Dihydroneopterin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M02449_c,Maltopentaose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M02451_c,Maltotetraose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M01966_c,"D-Glucose 1,6-Bisphosphate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adpman_e,Adenosine-5'-Diphosphate-D-Mannose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M02035_c,Guanidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mem2emgacpail_prot_hs_c,"({[(mannosyl),(phosphoethanolaminyl)]-dimannosyl},{phosphoethanolaminyl})-mannosyl-glucosaminyl-acylphosphatidylinositol-Protein (M4B)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core7_c,Core7 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12dhchol_c,"12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dhcdchol_c,3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dhlchol_e,3-dehydro-Lithocholate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca24g_e,"Cholic acid-24glucuronide, CA-24G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdca24g_c,"Chenodeoxycholic acid-24glucuronide, CDCA-24G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdca24g_r,"Chenodeoxycholic acid-24glucuronide, CDCA-24G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyochol_c,Hyocholic acid; gamma-Muricholate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dca3s_c,Deoxycholic acid 3-sulfate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hca24g_c,"Hyocholic acid-24glucuronide, HCA-24G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdca24g_c,"Hyodeoxycholic acid-24glucuronide, HDCA-24G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lca3g_c,"Lithocholic acid-3glucuronide, CDCA-3G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thyochol_c,"Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tudca3s_c,Tauroursodeoxycholic acid 3-sulfate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gca3s_e,Glycocholic acid 3-sulfate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gcdca3s_e,Glycochenodeoxycholic acid 3-sulfate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gdca3s_e,Glycodeoxycholic acid 3-sulfate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hca6g_e,"Hyocholic acid-6glucuronide, HCA-6G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdca6g_e,"Hyodeoxycholic acid-6glucuronide, HDCA-6G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
icdchol_e,"Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tdca3s_e,Taurodeoxycholic acid 3-sulfate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyochol_r,Hyocholic acid; gamma-Muricholate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hca24g_r,"Hyocholic acid-24glucuronide, HCA-24G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdca24g_r,"Hyodeoxycholic acid-24glucuronide, HDCA-24G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lca3g_r,"Lithocholic acid-3glucuronide, CDCA-3G",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12htacr_r,"12-HT or M-VI, 12-hydroxy tacrolimus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12htacr_c,"12-HT or M-VI, 12-hydroxy tacrolimus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331tacr_e,"13,31-O-Didesmethyl-tacrolimus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13dmt_e,"13-O-desmethyl tacrolimus, 13-DMT or M-I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14hmdz_e,"1,4-Dihydroxy-midazolam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1hmdgluc_e,1'-OH-midazolam-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2hatvlac_c,2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2hatvacid_e,2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2hatvlac_r,2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2hatvlacgluc_e,2-hydroxy-atorvastatin-lactone-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2hibup__R_e,2-hydroxy-R-ibuprofen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2hibup__S_e,2-hydroxy-S-ibuprofen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35dhpvs_r,"3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35dhpvs_c,"3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smv_r,Simvastatin lactone form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3hibupglu__S_c,3-hydroxy S-ibuprofen-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3hibup__S_r,3-hydroxy S-ibuprofen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3hibupglu__S_r,3-hydroxy S-ibuprofen-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3hibup__S_c,3-hydroxy S-ibuprofen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3hlvstacid_c,3''-hydroxy-lovastatin acid form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3hpvstetcoa_x,3'-S-hydroxy-pravastatin-tetranor-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ohacmp_c,3-hydroxy-acetaminophen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3meacmp_c,3-methoxy-acetaminophen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ohacmp_r,3-hydroxy-acetaminophen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bhglz_c,4-beta-OH-gliclazide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glz_r,Gliclazide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bhglz_r,4-beta-OH-gliclazide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4hatvacid_e,4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4hmdgluc_c,4-OH-midazolam-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4hmdgluc_r,4-OH-midazolam-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ohmdz_e,4-OH-midazolam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56eppvs_r,"5,6-epoxy-3-alpha-iso-pravastatin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56eppvs_c,"5,6-epoxy-3-alpha-iso-pravastatin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ahglz_e,6-alpha-OH-gliclazide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bhglzglc_e,6-beta-OH-gliclazide-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6csmvacid_c,6'-beta-carboxy-simvastatin-acid form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6msmv_r,6'-exomethylene-simvastatin-lactone form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6hlvst_e,6'-beta-hydroxy-lovastatin lactone form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6hmsmvacid_c,6'-beta-hydroxy-methyl-simvastatin-acid form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ohfvs_e,6-hydroxy-fluvastatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ahglz_e,7-alpha-OH-gliclazide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7hpvs_r,7-hydroxy-3-alpha-iso-pravastatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7hpvs_c,7-hydroxy-3-alpha-iso-pravastatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acmp_e,Acetaminophen/paracetamol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acmpglu_e,Acetaminophen glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am1csa_r,AM1 (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am1a4ncs_e,AM1A4N (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am1ccs_r,AM1c (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am1accs_e,AM1Ac (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am1alcs_r,AM1AL (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am1csa_c,AM1 (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am1alcs_c,AM1AL (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am1c9cs_c,AM1c9 (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am1c4n9cs_e,AM1c4N9 (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am1c9cs_r,AM1c9 (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am1ccs_c,AM1c (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am1cglc_r,AM1c-glucuronide (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am1cglc_c,AM1c-glucuronide (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am4ncs_r,AM4N (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am4ncs_c,AM4N (cyclosporine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atvethgluc_r,Atorvastatin-ether-glucuronide -G1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atvlacgluc_r,Atorvastatin-lactone-ether-glucuronide / G3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caribupglu__S_c,S-carboxy ibuprofen glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caribup__R_e,R-carboxy ibuprofen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caribupglu__S_r,S-carboxy ibuprofen glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crglz_c,Carboxy-gliclazide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crglz_r,Carboxy-gliclazide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crvsm1_e,Cerivastatin-M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crvs_c,Cerivastatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crvs_r,Cerivastatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cvm1gluc_r,Cerivastatin-M1-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
csasulp_e,Cyclosporine-sulphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cysacmp_c,Cysteine-conjugate-acetaminophen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meracmp_c,Acetaminophen-mercapturate-conjugate/N-acetyl-cysteine-acetaminophen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deoxfvs_e,Deoxy-fluvastatin-dinor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desfvs_r,N-desisopropyl-fluvastatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desfvs_c,N-desisopropyl-fluvastatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glz_c,Gliclazide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fvs_e,Fluvastatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fvstet_e,Des-isopropyl-dihydro-fluvastatin-tetranor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ibupgluc_e,Ibuprofen acyl glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstn1gluc_e,Losartan-N1-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstnm1_e,Losartan-M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstnm2_e,Losartan-M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mdz_e,Midazolam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nfdlac_e,Lactone form of nifedipine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptvstm3_e,Pitavastatin-M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pvsgluc_e,Pravastatin glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sulpacmp_e,Sulphate-conjugate-acetaminophen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tauribup__S_e,Taurine conjugate of S-ibuprofen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmdm1_e,Torasemide-M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fvsgluc_r,Fluvstatin-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fvstetglu_r,Des-isopropyl-dihydro-fluvastatin-tetranor-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fvstetglu_c,Des-isopropyl-dihydro-fluvastatin-tetranor-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3meacmp_r,3-methoxy-acetaminophen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmacmp_r,Thiomethyl-conjugate-acetaminophen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ibup__S_r,Ibuprofen-S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ibup__R_c,Ibuprofen-R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ibup__R_r,Ibuprofen-R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ibup__S_c,Ibuprofen-S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isolvstacid_c,"3'-hydroxy-iso-delta-4',5'-hydroxy acid form of lovastatin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstnm5_r,Losartan-M5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstnm5_c,Losartan-M5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lvst_c,Lovastatin lactone form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lvstacid_e,Lovastatin-hydroxyacid form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lvst_r,Lovastatin lactone form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mdzglc_c,Midazolam-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ndersv_r,N-desmethyl-rosuvastatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ndersv_c,N-desmethyl-rosuvastatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nfdac_r,Acid metabolite of nifedipine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nfdac_c,Acid metabolite of nifedipine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxy1rb_c,Oxypurinol-1-riboside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
profvscoa_x,Des-isoproylpropionic-acid-fluvastatin-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
profvscoa_c,Des-isoproylpropionic-acid-fluvastatin-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s3meacmp_c,Sulphate-conjugate-3-methoxy-acetaminophen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simvgluc_r,Simvastatin-acyl-glucuronide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smv_c,Simvastatin lactone form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmacmp_c,Thiomethyl-conjugate-acetaminophen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmdm3_c,Torasemide-M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmdm3_r,Torasemide-M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3hpvstetcoa_c,3'-S-hydroxy-pravastatin-tetranor-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
